run_id,latency_key,local_order_id,parent_id,route_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567645,432345564227567645,23,0,1461322494373408777,UBUSDT,438,2,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784132353392000000,1784132353393378878,1784132353393379257,1784132353393379987,1784132353392000000,1784132353393378878,11055040758803,1379987,1784132353392000000,1784132353393019000,370773131733,1379987,3000000,200000000,true,-,1784132353393398203,1784132353396458719,0,1784132353398465560,1784132353396000000,,,,11055040759594,370773132095,,,,,,,11055040760238,370773132209,,,,,,,,,,,0,0,1784132353396000000,3060516,0,3060516,-1784132353393398203,5067357,2006841,379,730,18216,19325,458719,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567646,432345564227567646,24,0,1461324182178115623,ZECUSDT,480,2,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784132755797000000,1784132755798390177,1784132755798390579,1784132755798392127,1784132755797000000,1784132755798390177,11055094099144,1392127,1784132755794000000,1784132755794871394,417254056517,4392127,3000000,200000000,true,-,1784132755798409963,1784132755800703755,0,1784132755802679482,1784132755800000000,,,,11055094100635,417254056671,,,,,,,11055094101721,417254057125,,,,,,,,,,,0,0,1784132755800000000,2293792,0,2293792,-1784132755798409963,4269519,1975727,402,1548,17836,19786,703755,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567647,432345564227567647,25,0,1461324725537615898,TACUSDT,411,6,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784132885344000000,1784132885345470272,1784132885345470782,1784132885345471126,1784132885344000000,1784132885345470272,11055109075551,1471126,1784132885345000000,1784132885345389356,370777066298,471126,3000000,200000000,true,-,1784132885345485208,1784132885347747802,0,1784132885349701451,1784132885347000000,,,,11055109076120,370777066464,,,,,,,11055109076550,370777066543,,,,,,,,,,,0,0,1784132885347000000,2262594,0,2262594,-1784132885345485208,4216243,1953649,510,344,14082,14936,747802,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567648,432345564227567648,26,0,1461325695986315267,VELVETUSDT,449,3,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133116717000000,1784133116717672943,1784133116717673353,1784133116717674684,1784133116717000000,1784133116717672943,11055137210769,674684,1784133116657000000,1784133116657312394,370778679532,60674684,3000000,200000000,true,-,1784133116717691276,1784133116720107507,0,1784133116721802572,1784133116719000000,,,,11055137211171,370778679962,,,,,,,11055137211341,370778680228,,,,,,,,,,,0,0,1784133116719000000,2416231,0,2416231,-1784133116717691276,4111296,1695065,410,1331,16592,18333,1107507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567649,432345564227567649,27,0,1461325858666590217,VELVETUSDT,449,4,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133155503000000,1784133155504561275,1784133155504561635,1784133155504562786,1784133155503000000,1784133155504561275,11055141546713,1562786,1784133155503000000,1784133155503740581,370778943980,1562786,3000000,200000000,true,-,1784133155504579468,1784133155506815400,0,1784133155509013262,1784133155506000000,,,,11055141547459,370778944322,,,,,,,11055141548057,370778944655,,,,,,,,,,,0,0,1784133155506000000,2235932,0,2235932,-1784133155504579468,4433794,2197862,360,1151,16682,18193,815400,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567650,432345564227567650,28,0,1461325906406158347,VELVETUSDT,449,5,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133166885000000,1784133166886247233,1784133166886247583,1784133166886247790,1784133166885000000,1784133166886247233,11055142848543,1247790,1784133166885000000,1784133166886059015,370779030952,1247790,3000000,200000000,true,-,1784133166886261148,1784133166888405584,0,1784133166890296048,1784133166888000000,,,,11055142849407,370779031393,,,,,,,11055142850153,370779031668,,,,,,,,,,,0,0,1784133166888000000,2144436,0,2144436,-1784133166886261148,4034900,1890464,350,207,13358,13915,405584,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567651,432345564227567651,29,0,1461325946881191942,TACUSDT,411,7,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133176535000000,1784133176536436660,1784133176536437155,1784133176536438556,1784133176535000000,1784133176536436660,11055143796596,1438556,1784133176525000000,1784133176525230553,370779099608,11438556,3000000,200000000,true,-,1784133176536454920,1784133176538659272,0,1784133176540711617,1784133176538000000,,,,11055143797008,370779099608,,,,,,,11055143797418,370779099823,,,,,,,,,,,0,0,1784133176538000000,2204352,0,2204352,-1784133176536454920,4256697,2052345,495,1401,16364,18260,659272,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567652,432345564227567652,30,0,1461326251052118037,VELVETUSDT,449,6,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133249055000000,1784133249055894789,1784133249055895151,1784133249055896064,1784133249055000000,1784133249055894789,11055153253089,896064,1784133248940000000,1784133248941091283,370779672112,115896064,3000000,200000000,true,-,1784133249055912043,1784133249058334900,0,1784133249060342591,1784133249058000000,,,,11055153253657,370779673323,,,,,,,11055153254331,370779673581,,,,,,,,,,,0,0,1784133249058000000,2422857,0,2422857,-1784133249055912043,4430548,2007691,362,913,15979,17254,334900,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567653,432345564227567653,31,0,1461326669232615446,VELVETUSDT,449,7,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133348757000000,1784133348758454558,1784133348758454927,1784133348758455829,1784133348757000000,1784133348758454558,11055169731077,1455829,1784133348728000000,1784133348728743743,370780753810,30455829,3000000,200000000,true,-,1784133348758474012,1784133348760718469,0,1784133348762767630,1784133348760000000,,,,11055169731360,370780754094,,,,,,,11055169731658,370780754272,,,,,,,,,,,0,0,1784133348760000000,2244457,0,2244457,-1784133348758474012,4293618,2049161,369,902,18183,19454,718469,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567654,432345564227567654,32,0,1461326679919702022,VELVETUSDT,449,8,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133351305000000,1784133351305969781,1784133351305970411,1784133351305971178,1784133351305000000,1784133351305969781,11055170031962,971178,1784133351305000000,1784133351305783135,370780779983,971178,3000000,200000000,true,-,1784133351305984403,1784133351308189808,0,1784133351310445502,1784133351308000000,,,,11055170032437,370780780125,,,,,,,11055170032705,370780780125,,,,,,,,,,,0,0,1784133351308000000,2205405,0,2205405,-1784133351305984403,4461099,2255694,630,767,13225,14622,189808,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567655,432345564227567655,33,0,1461327267382308880,VELVETUSDT,449,9,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133491367000000,1784133491368484056,1784133491368484466,1784133491368485446,1784133491367000000,1784133491368484056,11055191950415,1485446,1784133491366000000,1784133491366200901,370782367862,2485446,3000000,200000000,true,-,1784133491368502511,1784133491370884511,0,1784133491372823756,1784133491370000000,,,,11055191951381,370782368147,,,,,,,11055191952889,370782368390,,,,,,,,,,,0,0,1784133491370000000,2382000,0,2382000,-1784133491368502511,4321245,1939245,410,980,17065,18455,884511,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567656,432345564227567656,34,0,1461327408189288455,VELVETUSDT,449,10,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133524938000000,1784133524939253805,1784133524939254043,1784133524939254764,1784133524938000000,1784133524939253805,11055196967729,1254764,1784133524938000000,1784133524939004557,370782684332,1254764,3000000,200000000,true,-,1784133524939272415,1784133524941793762,0,1784133524943893028,1784133524941000000,,,,11055196968416,370782684713,,,,,,,11055196968970,370782685074,,,,,,,,,,,0,0,1784133524941000000,2521347,0,2521347,-1784133524939272415,4620613,2099266,238,721,17651,18610,793762,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567657,432345564227567657,35,0,1461327543501729798,VELVETUSDT,449,11,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133557199000000,1784133557200035993,1784133557200036245,1784133557200037224,1784133557199000000,1784133557200035993,11055201662284,1037224,1784133557191000000,1784133557191606646,370782991908,9037224,3000000,200000000,true,-,1784133557200054988,1784133557202278475,0,1784133557204171530,1784133557202000000,,,,11055201662801,370782992148,,,,,,,11055201663126,370782992407,,,,,,,,,,,0,0,1784133557202000000,2223487,0,2223487,-1784133557200054988,4116542,1893055,252,979,17764,18995,278475,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567658,432345564227567658,36,0,1461327546685206533,BASUSDT,67,1,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133557958000000,1784133557958964230,1784133557958964558,1784133557958965039,1784133557958000000,1784133557958964230,11055201727517,965039,1784133557958000000,1784133557958300217,370782998010,965039,3000000,200000000,true,-,1784133557958970345,1784133557961314973,0,1784133557963193074,1784133557961000000,,,,11055201727870,370782998081,,,,,,,11055201728013,370782998106,,,,,,,,,,,0,0,1784133557961000000,2344628,0,2344628,-1784133557958970345,4222729,1878101,328,481,5306,6115,314973,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567659,432345564227567659,37,0,1461328000936718351,RAVEUSDT,347,3,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133666260000000,1784133666261152381,1784133666261152771,1784133666261154020,1784133666260000000,1784133666261152381,11055216009502,1154020,1784133666259000000,1784133666259908045,657495843918,2154020,3000000,200000000,true,-,1784133666261170200,1784133666264022413,0,1784133666265726494,1784133666263000000,,,,11055216010870,657495844406,,,,,,,11055216011701,657495844651,,,,,,,,,,,0,0,1784133666263000000,2852213,0,2852213,-1784133666261170200,4556294,1704081,390,1249,16180,17819,1022413,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567660,432345564227567660,38,0,1461328004271190021,RAVEUSDT,347,4,kLong,entry,kOpenLong,kBuy,false,kFilled,kUnknown,kUnknown,,,1784133667055000000,1784133667056487798,1784133667056488094,1784133667056489328,1784133667055000000,1784133667056487798,11055216214660,1489328,1784133667055000000,1784133667055448285,657495880104,1489328,3000000,200000000,true,-,1784133667056496124,1784133667058862470,0,1784133667060554407,1784133667058000000,,,,11055216214968,657495880169,,,,,11055216215454,657495880183,,,,,,,,,,,,,0,0,1784133667058000000,2366346,0,2366346,-1784133667056496124,4058283,1691937,296,1234,6796,8326,862470,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567661,432345564227567661,38,0,1461328004363464708,RAVEUSDT,347,4,kLong,exit,kCloseLong,kSell,true,kCancelled,kImmediateOrCancel,kUnknown,,,1784133667078000000,1784133667078431396,1784133667078431802,1784133667078432127,1784133667077000000,1784133667078412546,11055216219459,1432127,1784133667078000000,1784133667078431396,657495880959,432127,3000000,200000000,true,-,1784133667078433078,1784133667080714520,0,1784133667082435715,1784133667080000000,,,,11055216220080,657495881127,,,,,,,11055216220447,657495881231,,,,,,,,,,,0,0,1784133667080000000,2281442,0,2281442,-1784133667078433078,4002637,1721195,406,325,951,1682,714520,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567662,432345564227567662,38,0,1461328004397019137,RAVEUSDT,347,4,kLong,exit,kCloseLong,kSell,true,kCancelled,kImmediateOrCancel,kUnknown,,,1784133667086000000,1784133667086525052,1784133667086525377,1784133667086525611,1784133667085000000,1784133667086057387,11055216221647,1525611,1784133667086000000,1784133667086525052,657495881494,525611,3000000,200000000,true,-,1784133667086526340,1784133667088948124,0,1784133667090692623,1784133667088000000,,,,11055216222298,657495881611,,,,,,,11055216222772,657495881787,,,,,,,,,,,0,0,1784133667088000000,2421784,0,2421784,-1784133667086526340,4166283,1744499,325,234,729,1288,948124,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567663,432345564227567663,38,0,1461328004426379265,RAVEUSDT,347,4,kLong,exit,kCloseLong,kSell,true,kFilled,kUnknown,kUnknown,,,1784133667092000000,1784133667093085375,1784133667093085705,1784133667093085879,1784133667092000000,1784133667093085375,11055216223733,1085879,1784133667092000000,1784133667092949089,657495881901,1085879,3000000,200000000,true,-,1784133667093086683,1784133667095245414,0,1784133667097040702,1784133667095000000,,,,11055216224263,657495881988,,,,,11055216224687,657495882139,,,,,,,,,,,,,0,0,1784133667095000000,2158731,0,2158731,-1784133667093086683,3954019,1795288,330,174,804,1308,245414,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567664,432345564227567664,39,0,1461328004489293825,RAVEUSDT,347,5,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133667107000000,1784133667108021019,1784133667108021414,1784133667108021982,1784133667107000000,1784133667108021019,11055216226877,1021982,1784133667107000000,1784133667107433700,657495882627,1021982,3000000,200000000,true,-,1784133667108024287,1784133667110171968,0,1784133667112079282,1784133667110000000,,,,11055216227353,657495882798,,,,,,,11055216227770,657495882879,,,,,,,,,,,0,0,1784133667109000000,2147681,0,2147681,-1784133667108024287,4054995,1907314,395,568,2305,3268,171968,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567665,432345564227567665,40,0,1461328004636094466,RAVEUSDT,347,6,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133667142000000,1784133667143101475,1784133667143101802,1784133667143102430,1784133667142000000,1784133667143101475,11055216232610,1102430,1784133667142000000,1784133667142890744,657495883883,1102430,3000000,200000000,true,-,1784133667143104250,1784133667145277870,0,1784133667147173084,1784133667145000000,,,,11055216233003,657495883947,,,,,,,11055216233576,657495884066,,,,,,,,,,,0,0,1784133667145000000,2173620,0,2173620,-1784133667143104250,4068834,1895214,327,628,1820,2775,277870,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567666,432345564227567666,41,0,1461328020758999043,UBUSDT,438,3,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133670986000000,1784133670987102397,1784133670987102803,1784133670987103870,1784133670986000000,1784133670987102397,11055216948935,1103870,1784133670985000000,1784133670985899678,370783945904,2103870,3000000,200000000,true,-,1784133670987118891,1784133670989708348,0,1784133670991917788,1784133670989000000,,,,11055216949481,370783946028,,,,,,,11055216949822,370783946064,,,,,,,,,,,0,0,1784133670989000000,2589457,0,2589457,-1784133670987118891,4798897,2209440,406,1067,15021,16494,708348,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567667,432345564227567667,42,0,1461328026324840462,UBUSDT,438,4,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133672313000000,1784133672314185606,1784133672314185907,1784133672314186499,1784133672313000000,1784133672314185606,11055217142272,1186499,1784133672287000000,1784133672287305212,370783961867,27186499,3000000,200000000,true,-,1784133672314193864,1784133672316442095,0,1784133672318548461,1784133672316000000,,,,11055217142741,370783962189,,,,,,,11055217143264,370783962290,,,,,,,,,,,0,0,1784133672316000000,2248231,0,2248231,-1784133672314193864,4354597,2106366,301,592,7365,8258,442095,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567668,432345564227567668,43,0,1461328129659908096,HUSDT,211,9,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133696950000000,1784133696950846653,1784133696950847142,1784133696950847864,1784133696950000000,1784133696950846653,11055221000014,847864,1784133696950000000,1784133696950562252,370784187688,847864,3000000,200000000,true,-,1784133696950865275,1784133696953213543,0,1784133696955012670,1784133696952000000,,,,11055221000492,370784187705,,,,,,,11055221000713,370784187732,,,,,,,,,,,0,0,1784133696952000000,2348268,0,2348268,-1784133696950865275,4147395,1799127,489,722,17411,18622,1213543,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567669,432345564227567669,44,0,1461328784273321995,TACUSDT,411,8,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784133853021000000,1784133853021952213,1784133853021952563,1784133853021954038,1784133853021000000,1784133853021952213,11055239326406,954038,1784133853013000000,1784133853013393362,370785170595,8954038,3000000,200000000,true,-,1784133853021970301,1784133853025647380,0,1784133853027825998,1784133853025000000,,,,11055239327381,370785170874,,,,,,,11055239327780,370785170874,,,,,,,,,,,0,0,1784133853025000000,3677079,0,3677079,-1784133853021970301,5855697,2178618,350,1475,16263,18088,647380,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567670,432345564227567670,45,0,1461330434018914312,HUSDT,211,10,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134246352000000,1784134246353001564,1784134246353002076,1784134246353003290,1784134246352000000,1784134246353001564,11055291300371,1003290,1784134246202000000,1784134246202948913,370788156416,151003290,3000000,200000000,true,-,1784134246353021257,1784134246355183123,0,1784134246357150335,1784134246355000000,,,,11055291300787,370788156416,,,,,,,11055291300990,370788157123,,,,,,,,,,,0,0,1784134246354000000,2161866,0,2161866,-1784134246353021257,4129078,1967212,512,1214,17967,19693,183123,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567671,432345564227567671,46,0,1461330816069677083,VELVETUSDT,449,12,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134337440000000,1784134337441003500,1784134337441003955,1784134337441004978,1784134337440000000,1784134337441003500,11055301236218,1004978,1784134337422000000,1784134337423212042,370788691052,19004978,3000000,200000000,true,-,1784134337441023315,1784134337443482816,0,1784134337445578598,1784134337443000000,,,,11055301236929,370788691446,,,,,,,11055301237338,370788691523,,,,,,,,,,,0,0,1784134337443000000,2459501,0,2459501,-1784134337441023315,4555283,2095782,455,1023,18337,19815,482816,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567672,432345564227567672,47,0,1461331797813637131,BTWUSDT,95,3,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134571506000000,1784134571507070908,1784134571507071265,1784134571507072365,1784134571506000000,1784134571507070908,11055326982571,1072365,1784134571436000000,1784134571436468741,417331270859,71072365,3000000,200000000,true,-,1784134571507089744,1784134571509369860,0,1784134571511524850,1784134571509000000,,,,11055326982904,417331272856,,,,,,,11055326983089,417331273057,,,,,,,,,,,0,0,1784134571509000000,2280116,0,2280116,-1784134571507089744,4435106,2154990,357,1100,17379,18836,369860,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567673,432345564227567673,48,0,1461332069822640142,ZECUSDT,480,3,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134636358000000,1784134636358767778,1784134636358768044,1784134636358769097,1784134636358000000,1784134636358767778,11055334846896,769097,1784134636358000000,1784134636358655105,417333770684,769097,3000000,200000000,true,-,1784134636358787629,1784134636361265024,0,1784134636363126707,1784134636361000000,,,,11055334848750,417333771452,,,,,,,11055334849741,417333771773,,,,,,,,,,,0,0,1784134636360000000,2477395,0,2477395,-1784134636358787629,4339078,1861683,266,1053,18532,19851,265024,0,-1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567674,432345564227567674,49,0,1461332146079281153,HUSDT,211,11,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134654539000000,1784134654539894332,1784134654539894777,1784134654539895856,1784134654539000000,1784134654539894332,11055336849447,895856,1784134654539000000,1784134654539720202,370790653041,895856,3000000,200000000,true,-,1784134654539912361,1784134654542171705,0,1784134654543922093,1784134654541000000,,,,11055336849837,370790653064,,,,,,,11055336849958,370790653086,,,,,,,,,,,0,0,1784134654541000000,2259344,0,2259344,-1784134654539912361,4009732,1750388,445,1079,16505,18029,1171705,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,bitget_lead_lag_top20_highspeed_20260715T154837Z:432345564227567675,432345564227567675,50,0,1461333213059887107,TACUSDT,411,9,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,,,1784134908927000000,1784134908928004864,1784134908928005215,1784134908928006613,1784134908927000000,1784134908928004864,11055364279985,1006613,1784134908926000000,1784134908926747711,370792307578,2006613,3000000,200000000,true,-,1784134908928025065,1784134908930740325,0,1784134908932743487,1784134908930000000,,,,11055364280209,370792307607,,,,,,,11055364280299,370792307655,,,,,,,,,,,0,0,1784134908930000000,2715260,0,2715260,-1784134908928025065,4718422,2003162,351,1398,18452,20201,740325,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
