run_id,local_order_id,parent_id,route_id,text_order_id,request_sequence,encoded_request_id,exchange_order_id,exchange,symbol,symbol_id,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,signal_role,order_role,position_id,position_event,position_direction,entry_local_order_id,action,side,reduce_only,time_in_force,status,finish_reason,reject_reason,raw_price,order_price,price_text,price_tick,slippage_ticks,order_offset_ticks,quantity,quantity_text,cumulative_filled_quantity,left_quantity,cancelled_quantity,fill_rate,average_fill_price,last_fill_price,contract_multiplier,filled_notional,fill_role,exec_slippage_price,exec_slippage_ticks,exec_slippage_bps,exec_slippage_quote,limit_improvement_ticks,fee_rate_config,fee_quote_estimated,fee_source,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,ack_rtt_ns,request_send_monotonic_ns,order_encode_done_local_ns,write_complete_local_ns,write_complete_monotonic_ns,ack_receive_monotonic_ns,place_creation_exchange_ns,protocol_order_status,cancel_reason,feedback_message_exchange_ns,feedback_created_exchange_ns,feedback_updated_exchange_ns,feedback_local_receive_ns,feedback_local_receive_monotonic_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,request_send_local_ns,ack_local_receive_ns,order_finished_local_ns,source_schema,warnings
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567862,236,0,t-432345564227567862,246,,1463592676395462661,bitget,TACUSDT,411,kBinance,411,1784673606963000000,1784673606963939274,1784673606963939615,1784673606963940335,1784673606963000000,1784673606963939274,11102023367891,940335,1784673606963000000,1784673606963926664,374494111203,940335,3000000,500000000,true,-,kLead,entry,9,kEntrySubmit,kLong,432345564227567862,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.00325,0.003251,,1e-06,1,1,3075,,0,3075,3075,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5653026,11872661104415870,1784673606963950057,1784673606963958872,11872661104424560,11872661110068794,1784673606966000000,cancelled,ioc_not_full_cancel,1784673606968000000,1784673606966000000,1784673606967000000,1784673606969685018,11872661110150699,,,,11102023368119,374494111348,,,,,,,11102023368119,374494111348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784673606963950089,1784673606969603115,1784673606969691478,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567863,237,0,t-432345564227567863,247,,1463594898051182592,bitget,BTWUSDT,95,kBinance,95,1784674136647000000,1784674136647988648,1784674136647989103,1784674136647989505,1784674136647000000,1784674136647988648,11102060444434,989505,1784674136647000000,1784674136647911169,430174685770,989505,3000000,500000000,true,-,kLead,entry,19,kEntrySubmit,kShort,432345564227567863,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.072904,0.072891,,1e-06,13,13,137,,0,137,137,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5567585,11873190788463014,1784674136647997202,1784674136648005653,11873190788471342,11873190794030500,1784674136650000000,cancelled,ioc_not_full_cancel,1784674136652000000,1784674136650000000,1784674136651000000,1784674136653969117,11873190794434797,,,,11102060445645,430174686402,,,,,,,11102060445713,430174686616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784674136647997236,1784674136653564821,1784674136653976812,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567864,238,0,t-432345564227567864,248,,1463595335974268950,bitget,DEXEUSDT,135,kBinance,135,1784674241057000000,1784674241057889482,1784674241057890092,1784674241057891088,1784674241057000000,1784674241057889482,11102067439061,891088,1784674241050000000,1784674241050581322,430176120202,7891088,3000000,500000000,true,-,kLead,entry,73,kEntrySubmit,kShort,432345564227567864,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,6.146,6.139,,0.001,7,7,1.6,,0,1.6,1.6,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5502764,11873295198367581,1784674241057901861,1784674241057910496,11873295198376185,11873295203870337,1784674241059000000,cancelled,ioc_not_full_cancel,1784674241062000000,1784674241059000000,1784674241061000000,1784674241063750975,11873295204216655,,,,11102067440605,430176121216,,,,,,,11102067440676,430176121307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784674241057901894,1784674241063404658,1784674241063758315,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567865,239,0,t-432345564227567865,249,,1463595450713649166,bitget,TACUSDT,411,kBinance,411,1784674268413000000,1784674268413945942,1784674268413946297,1784674268413947520,1784674268413000000,1784674268413945942,11102068740030,947520,1784674268413000000,1784674268413178936,374497354456,947520,3000000,500000000,true,-,kLead,entry,10,kEntrySubmit,kShort,432345564227567865,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.003275,0.003274,,1e-06,1,1,3054,,0,3054,3054,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5304678,11873322554422460,1784674268413956648,1784674268413964925,11873322554430616,11873322559727039,1784674268415000000,cancelled,ioc_not_full_cancel,1784674268417000000,1784674268415000000,1784674268417000000,1784674268419550103,11873322560015783,,,,11102068740902,374497354694,,,,,,,11102068740902,374497354694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784674268413956682,1784674268419261360,1784674268419556545,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567866,240,0,t-432345564227567866,250,,1463596700557520900,bitget,TACUSDT,411,kBinance,411,1784674566398000000,1784674566399559285,1784674566399559785,1784674566399560269,1784674566398000000,1784674566399559285,11102088696932,1560269,1784674566399000000,1784674566399278148,374498821140,560269,3000000,500000000,true,-,kLead,entry,11,kEntrySubmit,kShort,432345564227567866,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.003259,0.003258,,1e-06,1,1,3069,,0,3069,3069,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5592983,11873620540033247,1784674566399567434,1784674566399573912,11873620540039602,11873620545626129,1784674566401000000,cancelled,ioc_not_full_cancel,1784674566403000000,1784674566401000000,1784674566403000000,1784674566405294970,11873620545760649,,,,11102088697386,374498821249,,,,,,,11102088697386,374498821249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784674566399567467,1784674566405160450,1784674566405302053,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567867,241,0,t-432345564227567867,251,,1463597632418623503,bitget,SKHYNIXUSDT,501,kBinance,501,1784674788571000000,1784674788572640244,1784674788572640785,1784674788572642034,1784674788571000000,1784674788572640244,11102102076519,1642034,1784674788299000000,1784674788299818032,430183557347,273642034,3000000,500000000,true,-,kLead,entry,3,kEntrySubmit,kShort,432345564227567867,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,1339.83,1339.58,,0.01,25,25,0.01,,0,0.01,0.01,0,0,0,1.0,,kNone,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,5603283,11873842713117978,1784674788572652167,1784674788572660387,11873842713126075,11873842718721164,1784674788574000000,cancelled,ioc_not_full_cancel,1784674788576000000,1784674788574000000,1784674788576000000,1784674788578577423,11873842719043103,,,,11102102079092,430183562568,,,,,,,11102102079313,430183562645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784674788572652201,1784674788578255484,1784674788578584230,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567868,242,0,t-432345564227567868,252,,1463598126226616323,bitget,TACUSDT,411,kBinance,411,1784674906305000000,1784674906306061221,1784674906306061562,1784674906306062533,1784674906305000000,1784674906306061221,11102112769887,1062533,1784674906285000000,1784674906286001991,374500509288,21062533,3000000,500000000,true,-,kLead,entry,12,kEntrySubmit,kShort,432345564227567868,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.003237,0.003236,,1e-06,1,1,3090,,0,3090,3090,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5381731,11873960446539099,1784674906306073377,1784674906306083150,11873960446548839,11873960451920822,1784674906308000000,cancelled,ioc_not_full_cancel,1784674906309000000,1784674906308000000,1784674906309000000,1784674906311654322,11873960452120002,,,,11102112770403,374500509595,,,,,,,11102112770403,374500509595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784674906306073411,1784674906311455142,1784674906311660353,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567869,243,0,t-432345564227567869,253,,1463598798724542469,bitget,1000XECUSDT,494,kBinance,494,1784675066641000000,1784675066641524394,1784675066641525138,1784675066641526053,1784675066641000000,1784675066641524394,11102126427423,526053,1784675066640000000,1784675066641182932,430189466434,1526053,3000000,500000000,true,-,kLead,entry,21,kEntrySubmit,kShort,432345564227567869,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.00725,0.007249,,1e-06,1,1,1379,,0,1379,1379,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5780280,11874120782011842,1784675066641546121,1784675066641555579,11874120782021267,11874120787792115,1784675066643000000,cancelled,ioc_not_full_cancel,1784675066645000000,1784675066643000000,1784675066645000000,1784675066647362570,11874120787828250,,,,11102126428462,430189467030,,,,,,,11102126428462,430189467030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784675066641546155,1784675066647326435,1784675066647369092,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567870,244,0,t-432345564227567870,254,,1463598807138316288,bitget,1000XECUSDT,494,kBinance,494,1784675068646000000,1784675068647439563,1784675068647439946,1784675068647440461,1784675068646000000,1784675068647439563,11102126652593,1440461,1784675068556000000,1784675068557212347,430189495698,91440461,3000000,500000000,true,-,kLead,entry,22,kEntrySubmit,kShort,432345564227567870,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.007238,0.007237,,1e-06,1,1,1381,,0,1381,1381,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,6238455,11874122787915056,1784675068647449336,1784675068647458242,11874122787923931,11874122794153504,1784675068650000000,cancelled,ioc_not_full_cancel,1784675068652000000,1784675068650000000,1784675068651000000,1784675068653945400,11874122794411180,,,,11102126653262,430189496670,,,,,,,11102126653262,430189496695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784675068647449369,1784675068653687824,1784675068653951197,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567871,245,0,t-432345564227567871,255,,1463599061074063366,bitget,UBUSDT,438,kBinance,438,1784675129189000000,1784675129190501322,1784675129190501832,1784675129190502192,1784675129189000000,1784675129190501322,11102131284568,1502192,1784675129190000000,1784675129190282669,374501683550,502192,3000000,500000000,true,-,kLead,entry,11,kEntrySubmit,kShort,432345564227567871,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.10213,0.10211,,1e-05,2,2,97,,0,97,97,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5498288,11874183330974227,1784675129190508498,1784675129190517584,11874183330983273,11874183336472504,1784675129192000000,cancelled,ioc_not_full_cancel,1784675129194000000,1784675129192000000,1784675129194000000,1784675129196152511,11874183336618191,,,,11102131285674,374501684022,,,,,,,11102131285674,374501684022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784675129190508536,1784675129196006824,1784675129196158466,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567872,246,0,t-432345564227567872,256,,1463599751695577150,bitget,DEXEUSDT,135,kBinance,135,1784675293846000000,1784675293847520629,1784675293847520990,1784675293847522688,1784675293846000000,1784675293847520629,11102144034890,1522688,1784675293809000000,1784675293810017069,430193277086,38522688,3000000,500000000,true,-,kLead,entry,74,kEntrySubmit,kLong,432345564227567872,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,6.289,6.296,,0.001,7,7,1.5,,0,1.5,1.5,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5607486,11874347988007103,1784675293847541290,1784675293847550168,11874347988015857,11874347993614491,1784675293849000000,cancelled,ioc_not_full_cancel,1784675293851000000,1784675293849000000,1784675293851000000,1784675293853107703,11874347993573381,,,,,,,,,,,,11102144035921,430193277725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784675293847541326,1784675293853148812,1784675293853116209,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567873,247,0,t-432345564227567873,257,,1463602153437933575,bitget,BTWUSDT,95,kBinance,95,1784675866467000000,1784675866467940543,1784675866467941079,1784675866467942038,1784675866467000000,1784675866467940543,11102184345962,942038,1784675866467000000,1784675866467860158,430202488291,942038,3000000,500000000,true,-,kLead,entry,20,kEntrySubmit,kShort,432345564227567873,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.071775,0.071762,,1e-06,13,13,139,,0,139,139,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5503980,11874920608419459,1784675866467953647,1784675866467962076,11874920608427767,11874920613923342,1784675866469000000,cancelled,ioc_not_full_cancel,1784675866471000000,1784675866469000000,1784675866471000000,1784675866473618751,11874920614084430,,,,11102184347022,430202488723,,,,,,,11102184347031,430202488723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784675866467953682,1784675866473457662,1784675866473627238,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567874,248,0,t-432345564227567874,258,,1463604460493877248,bitget,1000XECUSDT,494,kBinance,494,1784676416511000000,1784676416512359009,1784676416512359358,1784676416512360492,1784676416511000000,1784676416512359009,11102222132884,1360492,1784676416508000000,1784676416508595337,430211493045,4360492,3000000,500000000,true,-,kLead,entry,23,kEntrySubmit,kLong,432345564227567874,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.007259,0.00726,,1e-06,1,1,1377,,0,1377,1377,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5520694,11875470652837282,1784676416512371451,1784676416512379349,11875470652845039,11875470658357861,1784676416514000000,cancelled,ioc_not_full_cancel,1784676416516000000,1784676416514000000,1784676416516000000,1784676416518052620,11875470658518301,,,,11102222133601,430211493822,,,,,,,11102222133698,430211493823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784676416512371488,1784676416517892182,1784676416518060070,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567875,249,0,t-432345564227567875,259,,1463604680636116996,bitget,TACUSDT,411,kBinance,411,1784676468997000000,1784676468998124519,1784676468998124953,1784676468998125398,1784676468997000000,1784676468998124519,11102225344684,1125398,1784676468997000000,1784676468998070901,374507748037,1125398,3000000,500000000,true,-,kLead,entry,13,kEntrySubmit,kLong,432345564227567875,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.003304,0.003305,,1e-06,1,1,3025,,0,3025,3025,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5499498,11875523138598084,1784676468998132268,1784676468998139848,11875523138605538,11875523144097483,1784676469000000000,cancelled,ioc_not_full_cancel,1784676469002000000,1784676469000000000,1784676469001000000,1784676469003826045,11875523144291724,,,,11102225345751,374507748370,,,,,,,11102225345751,374507748390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784676468998132305,1784676469003631803,1784676469003832284,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567876,250,0,t-432345564227567876,260,,1463604975931895810,bitget,KAITOUSDT,236,kBinance,236,1784676539401000000,1784676539402455565,1784676539402455997,1784676539402456385,1784676539401000000,1784676539402455565,11102230316975,1456385,1784676539402000000,1784676539402256028,200327442686,456385,3000000,500000000,true,-,kLead,entry,12,kEntrySubmit,kLong,432345564227567876,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.9863,0.9865,,0.0001,2,2,10.1,,0,10.1,10.1,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5433478,11875593542928367,1784676539402462647,1784676539402470853,11875593542936541,11875593548361837,1784676539404000000,cancelled,ioc_not_full_cancel,1784676539406000000,1784676539404000000,1784676539406000000,1784676539408168844,11875593548634523,,,,11102230319412,200327443670,,,,,,,11102230319623,200327443701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784676539402462680,1784676539407896158,1784676539408175127,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567877,251,0,t-432345564227567877,261,,1463605273521958918,bitget,MUUSDT,499,kBinance,499,1784676610352000000,1784676610353134073,1784676610353134536,1784676610353136109,1784676610352000000,1784676610353134073,11102235632067,1136109,1784676610168000000,1784676610168411935,430214727118,185136109,3000000,500000000,true,-,kLead,entry,3,kEntrySubmit,kShort,432345564227567877,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,987.23,987.05,,0.01,18,18,0.01,,0,0.01,0.01,0,0,0,1.0,,kNone,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,5552728,11875664493612819,1784676610353147010,1784676610353156619,11875664493622309,11875664499165448,1784676610355000000,cancelled,ioc_not_full_cancel,1784676610357000000,1784676610355000000,1784676610356000000,1784676610359224998,11875664499690678,,,,11102235635589,430214730076,,,,,,,11102235635835,430214730355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784676610353147042,1784676610358699770,1784676610359231295,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567878,252,0,t-432345564227567878,262,,1463606055218589706,bitget,DEXEUSDT,135,kBinance,135,1784676796723000000,1784676796723975274,1784676796723975646,1784676796723976597,1784676796723000000,1784676796723975274,11102248239116,976597,1784676796723000000,1784676796723906143,430217910269,976597,3000000,500000000,true,-,kLead,entry,75,kEntrySubmit,kShort,432345564227567878,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,5.837,5.83,,0.001,7,7,1.7,,0,1.7,1.7,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,6445697,11875850864452962,1784676796723987148,1784676796723995136,11875850864460826,11875850870898561,1784676796726000000,cancelled,ioc_not_full_cancel,1784676796729000000,1784676796726000000,1784676796728000000,1784676796730930951,11875850871396632,,,,11102248241219,430217911252,,,,,,,11102248241474,430217911270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784676796723987183,1784676796730432880,1784676796730937491,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567879,253,0,t-432345564227567879,263,,1463606293106929675,bitget,1000XECUSDT,494,kBinance,494,1784676853440000000,1784676853441495461,1784676853441495805,1784676853441496297,1784676853440000000,1784676853441495461,11102252033880,1496297,1784676853441000000,1784676853441466450,430218822407,496297,3000000,500000000,true,-,kLead,entry,24,kEntrySubmit,kShort,432345564227567879,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,0.007243,0.007242,,1e-06,1,1,1380,,0,1380,1380,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5445506,11875907581968600,1784676853441502786,1784676853441512316,11875907581978005,11875907587414007,1784676853443000000,cancelled,ioc_not_full_cancel,1784676853445000000,1784676853443000000,1784676853445000000,1784676853447215216,11875907587680896,,,,11102252034707,430218823100,,,,,,,11102252034770,430218823134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784676853441502821,1784676853446948327,1784676853447222078,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567880,254,0,t-432345564227567880,264,,1463606516290039818,bitget,TACUSDT,411,kBinance,411,1784676906652000000,1784676906653058533,1784676906653058879,1784676906653060026,1784676906652000000,1784676906653058533,11102256542783,1060026,1784676906648000000,1784676906648378377,374509833985,5060026,3000000,500000000,true,-,kLead,entry,14,kEntrySubmit,kLong,432345564227567880,kOpenLong,kBuy,false,,kCancelled,kImmediateOrCancel,kUnknown,0.003254,0.003255,,1e-06,1,1,3072,,0,3072,3072,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5357427,11875960793535645,1784676906653069924,1784676906653075807,11875960793541496,11875960798893065,1784676906655000000,cancelled,ioc_not_full_cancel,1784676906657000000,1784676906655000000,1784676906656000000,1784676906658759648,11875960799225328,,,,11102256543107,374509834077,,,,,,,11102256543107,374509834077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784676906653069958,1784676906658427385,1784676906658765398,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567881,255,0,t-432345564227567881,265,,1463607317204971522,bitget,BSBUSDT,91,kBinance,91,1784677097604000000,1784677097605589208,1784677097605589630,1784677097605590768,1784677097604000000,1784677097605589208,11102269677356,1590768,1784677097605000000,1784677097605514455,430223353091,590768,3000000,500000000,true,-,kLead,entry,3,kEntrySubmit,kLong,432345564227567881,kOpenLong,kBuy,false,,kPartiallyCancelled,kImmediateOrCancel,kUnknown,0.13626,0.13629,,1e-05,3,3,73,,47,26,26,0.6438356164383561643835616438356164,0.13629,0.13629,1.0,6.40563,kNone,0.00003,3,2.201673271686481726111845002201673,0.00141,0,0.0002,0.001281126,config_estimated,,,,,,,,,,,,,,,,,,5346443,11876151746066504,1784677097605600693,1784677097605607042,11876151746072732,11876151751412850,1784677097607000000,cancelled,ioc_not_full_cancel,1784677097609000000,1784677097607000000,1784677097609000000,1784677097611396608,11876151751862287,,,,11102269677878,430223353351,,,11102269677930,430223353374,,,11102269677930,430223353374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784677097605600727,1784677097610947170,1784677097611401349,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567882,255,0,t-432345564227567882,266,,1463607317230137344,bitget,BSBUSDT,91,kBitget,91,1784677097611000000,1784677097611897105,1784677097611897453,1784677097611897926,1784677097611000000,1784677097611762485,11102269677970,897926,1784677097611000000,1784677097611897105,430223353398,897926,3000000,500000000,true,-,kLag,exit,3,kExitSubmit,kLong,432345564227567881,kCloseLong,kSell,true,,kCancelled,kImmediateOrCancel,kUnknown,0.13629,0.13626,,1e-05,3,3,47,,0,47,47,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5148808,11876151752366372,1784677097611900665,1784677097611904612,11876151752370293,11876151757515179,1784677097613000000,cancelled,ioc_not_full_cancel,1784677097615000000,1784677097613000000,1784677097615000000,1784677097617394325,11876151757860005,,,,11102269678243,430223353546,,,,,,,11102269678243,430223353553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784677097611900691,1784677097617049499,1784677097617397257,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567883,255,0,t-432345564227567883,267,,1463607317255303172,bitget,BSBUSDT,91,kBinance,91,1784677097616000000,1784677097617440303,1784677097617440804,1784677097617441040,1784677097616000000,1784677097617440303,11102269678308,1441040,1784677097617000000,1784677097617313468,430223353553,441040,3000000,500000000,true,-,kLead,exit,3,kExitSubmit,kLong,432345564227567881,kCloseLong,kSell,true,,kFilled,kUnknown,kUnknown,0.13619,0.13613,,1e-05,6,6,47,,47,0,0,1,0.1362,0.1362,1.0,6.4014,kNone,-0.00001,-1,-0.7342683016374183126514428372127175,-0.00047,7,0.0002,0.00128028,config_estimated,,,,,,,,,,,,,,,,,,5207886,11876151757908494,1784677097617442787,1784677097617446523,11876151757912203,11876151763116378,1784677097619000000,filled,,1784677097621000000,1784677097619000000,1784677097620000000,1784677097622934612,11876151763400293,,,,11102269678662,430223353700,,,,,11102269678662,430223353700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784677097617442813,1784677097622650699,1784677097622937911,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567884,256,0,t-432345564227567884,268,,1463607522264494143,bitget,SAMSUNGUSDT,500,kBinance,500,1784677146495000000,1784677146495971001,1784677146495971353,1784677146495972401,1784677146495000000,1784677146495971001,11102272973467,972401,1784677146088000000,1784677146088968143,430224204098,407972401,3000000,500000000,true,-,kLead,entry,3,kEntrySubmit,kShort,432345564227567884,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,185.92,185.89,,0.01,3,3,0.05,,0,0.05,0.05,0,0,0,1.0,,kNone,,,,,,6.5e-05,,,,,,,,,,,,,,,,,,,,5675267,11876200636447918,1784677146495981868,1784677146495990375,11876200636456055,11876200642122850,1784677146497000000,cancelled,ioc_not_full_cancel,1784677146500000000,1784677146497000000,1784677146499000000,1784677146501831335,11876200642297014,,,,11102272976186,430224211216,,,,,,,11102272976186,430224211216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784677146495981903,1784677146501657170,1784677146501837590,submitted_v1,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567885,257,0,t-432345564227567885,269,,1463609381020643328,bitget,DEXEUSDT,135,kBinance,135,1784677589656000000,1784677589657042057,1784677589657042541,1784677589657042954,1784677589656000000,1784677589657042057,11102303212400,1042954,1784677589656000000,1784677589657022472,430233695839,1042954,3000000,500000000,true,-,kLead,entry,76,kEntrySubmit,kShort,432345564227567885,kOpenShort,kSell,false,,kCancelled,kImmediateOrCancel,kUnknown,5.975,5.968,,0.001,7,7,1.6,,0,1.6,1.6,0,0,0,1.0,,kNone,,,,,,0.0002,,,,,,,,,,,,,,,,,,,,5427123,11876643797515758,1784677589657049948,1784677589657059539,11876643797525229,11876643802942784,1784677589659000000,cancelled,ioc_not_full_cancel,1784677589660000000,1784677589659000000,1784677589660000000,1784677589662683428,11876643803149107,,,,11102303213862,430233696847,,,,,,,11102303213957,430233696847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784677589657049981,1784677589662477104,1784677589662692030,submitted_v1,
